year,age,hours_per_week,weeks_worked,weight
2023,79,8,52,303815
2023,74,0,0,350543
2023,43,40,52,374066
2023,41,24,52,385494
2023,69,0,0,386789
2023,72,0,0,351728
2023,58,15,52,349683
2023,62,70,52,429062
2023,64,10,2,390226
2023,47,52,52,372701
2023,49,32,52,461584
2023,69,0,0,303815
2023,39,40,12,454598
2023,68,0,0,335080
2023,65,0,0,349935
2023,44,40,52,412750
2023,55,40,52,381377
2023,61,40,52,460135
2023,57,40,52,349683
2023,23,50,16,534264
2023,73,0,0,301763
2023,72,0,0,350836
2023,37,15,52,535803
2023,61,40,52,455289
2023,61,0,0,483775
2023,72,0,0,350543
2023,71,0,0,322322
2023,41,40,52,515386
2023,39,52,52,551308
2023,44,40,52,356607
2023,46,40,52,357973
2023,33,40,52,391399
2023,57,45,52,355085
2023,55,50,52,361427
2023,24,40,52,538435
2023,27,40,52,567057
2023,25,40,46,477082
2023,20,5,30,473722
2023,34,40,52,432015
2023,33,40,52,414482
2023,42,40,52,522424
2023,21,40,8,559903
2023,55,40,52,383934
2023,26,40,52,464022
2023,41,40,52,356607
2023,42,45,52,346036
2023,60,40,52,387821
2023,24,40,24,787863
2023,24,40,24,665121
2023,59,50,45,383849
2023,63,50,45,337008
2023,72,0,0,324839
2023,59,45,52,384354
2023,43,40,52,386030
2023,68,0,0,429622
2023,66,0,0,365050
2023,65,24,12,381234
2023,41,45,52,343355
2023,60,40,52,340416
2023,62,0,0,370010
2023,58,50,28,358628
2023,62,40,52,351927
2023,61,10,52,379394
2023,58,75,52,369086
2023,57,80,52,294445
2023,28,40,52,407047
2023,41,60,52,582029
2023,29,40,52,428937
2023,28,40,52,546210
2023,48,40,48,451274
2023,44,17,25,524529
2023,65,43,52,394591
2023,66,35,52,368149
2023,29,0,0,599710
2023,70,0,0,322852
2023,71,0,0,320756
2023,34,50,52,482948
2023,34,40,52,480223
2023,25,40,48,440458
2023,26,40,52,440458
2023,59,40,50,461628
2023,39,40,52,563884
2023,40,0,0,517438
2023,40,45,52,477129
2023,80,0,0,428218
2023,34,40,51,449252
2023,40,50,52,346036
2023,42,70,52,356607
2023,34,40,52,427622
2023,29,40,52,417633
2023,53,40,52,366230
2023,51,0,0,384503
2023,80,0,0,328430
2023,33,50,52,445412
2023,33,50,52,428277
2023,37,50,52,405857
2023,28,35,51,651766
2023,33,40,52,543404
2023,29,40,52,394547
2023,44,40,52,375505
2023,79,20,52,310896
2023,53,40,52,429202
2023,42,40,52,473433
2023,72,0,0,410954
2023,26,52,52,460239
2023,23,40,52,477082
2023,26,40,52,1054931
2023,27,40,52,460239
2023,34,40,52,536147
2023,36,40,52,484568
2023,60,44,52,458844
2023,52,40,52,418005
2023,24,24,52,722832
2023,49,40,52,375743
2023,54,48,52,435264
2023,60,0,0,373759
2023,60,40,52,386397
2023,60,16,52,386397
2023,57,50,52,430116
2023,57,45,52,381565
2023,46,45,52,468552
2023,51,0,0,387399
2023,50,40,52,435264
2023,76,0,0,346769
2023,36,45,51,335524
2023,37,45,52,474350
2023,40,40,45,662422
2023,47,40,52,375610
2023,47,45,52,465187
2023,21,35,52,516093
2023,47,40,52,423488
2023,46,40,52,461013
2023,85,0,0,301466
2023,44,50,52,327968
2023,32,50,52,396546
2023,33,50,52,396546
2023,58,52,51,461628
2023,56,45,51,428414
2023,51,40,33,431300
2023,36,40,52,375445
2023,46,45,52,389991
2023,43,20,52,388503
2023,69,0,0,384210
2023,63,40,52,492049
2023,30,40,52,594719
2023,29,40,52,460239
2023,44,40,52,479533
2023,37,40,52,551308
2023,33,44,52,523175
2023,31,50,48,409174
2023,85,0,0,299131
2023,42,10,36,542670
2023,44,40,52,511394
2023,45,8,52,414133
2023,47,40,52,442525
2023,38,45,52,332926
2023,39,4,8,352320
2023,74,0,0,353893
2023,70,0,0,384878
2023,36,40,52,444785
2023,33,40,52,492130
2023,43,20,52,628941
2023,51,0,0,362634
2023,31,40,52,445234
2023,30,35,52,540225
2023,28,40,51,410224
2023,25,32,49,717207
2023,25,40,52,542195
2023,28,0,0,553985
2023,53,40,40,579401
2023,48,45,52,418899
2023,58,0,0,499021
2023,71,0,0,350836
2023,74,0,0,301763
2023,55,25,40,415488
2023,57,25,52,381046
2023,41,40,52,385494
2023,41,40,52,374066
2023,52,60,52,368655
2023,53,35,46,469813
2023,33,40,52,408645
2023,36,35,50,382241
2023,40,40,52,343355
2023,46,5,50,377504
2023,47,40,50,384508
2023,36,11,52,352320
2023,61,50,52,343074
2023,49,40,52,461013
2023,58,12,20,355085
2023,62,35,52,343074
2023,37,55,52,503397
2023,45,40,52,695030
2023,40,40,52,442605
2023,31,45,46,467556
2023,28,30,52,398077
2023,53,40,52,466237
2023,48,24,24,372701
2023,20,60,52,512095
2023,45,35,52,390903
2023,45,55,52,386971
2023,30,40,52,375911
2023,30,40,52,393475
2023,62,20,52,379394
2023,52,50,52,421962
2023,58,40,52,463118
2023,64,0,0,309340
2023,68,32,25,349935
2023,36,45,52,441340
2023,51,35,40,383687
2023,57,45,52,350238
2023,23,45,52,663488
2023,52,40,52,469877
2023,55,20,52,487941
2023,39,32,52,378997
2023,76,32,52,456783
2023,34,60,52,412730
2023,37,55,52,412896
2023,34,40,52,445234
2023,33,40,52,540225
2023,30,40,52,492130
2023,70,0,0,332073
2023,71,0,0,308441
2023,37,40,52,484568
2023,38,0,0,548422
2023,85,0,0,369455
2023,32,36,52,522069
2023,62,30,52,379394
2023,32,40,52,445195
2023,55,40,52,368655
2023,55,20,45,348837
2023,20,0,0,534264
2023,30,50,52,470950
2023,34,40,52,445234
2023,25,52,52,523918
2023,66,0,0,339585
2023,69,0,0,403643
2023,80,0,0,306186
2023,85,30,52,327076
2023,45,50,52,380451
2023,31,40,52,906900
2023,31,36,52,412368
2023,54,40,52,331710
2023,54,40,52,427959
2023,51,40,52,331710
2023,50,52,52,534391
2023,31,40,52,408645
2023,25,0,0,394547
2023,71,0,0,318271
2023,69,0,0,347217
2023,43,40,52,477737
2023,43,45,52,657291
2023,28,55,52,562665
2023,63,40,52,471842
2023,37,36,50,453316
2023,40,45,52,469409
2023,68,0,0,394591
2023,57,0,0,466733
2023,29,35,52,703676
2023,27,0,0,937213
2023,68,10,52,362195
2023,70,0,0,304119
2023,64,20,52,330651
2023,47,0,0,387509
2023,27,20,12,553985
2023,31,55,52,412368
2023,31,70,52,430960
2023,59,40,52,0
2023,67,0,0,0
2023,63,0,0,0
2023,50,40,52,0
2023,42,0,0,0
2023,23,0,0,0
2023,53,57,52,0
2023,53,57,52,0
2023,40,30,40,0
2023,42,45,52,0
2023,30,40,52,0
2023,32,32,52,0
2023,39,40,52,0
2023,36,40,52,0
2023,73,20,36,0
2023,72,0,0,0
2023,49,45,52,0
2023,50,10,26,0
2023,77,0,0,0
2023,71,0,0,0
2023,36,40,52,0
2023,35,0,0,0
2023,43,0,0,0
2023,41,40,52,0
2023,21,35,16,0
2023,51,40,1,0
2023,52,80,52,0
2023,32,45,52,0
2023,28,0,0,0
2023,23,40,52,0
2023,20,0,0,0
2023,33,60,52,0
2023,38,52,52,0
2023,38,40,30,0
2023,55,18,20,0
2023,52,40,52,0
2023,21,30,10,0
2023,55,50,52,0
2023,54,60,52,0
2023,34,40,52,0
2023,35,40,52,0
2023,46,40,52,0
2023,44,40,52,0
2023,45,40,40,0
2023,72,0,0,0
2023,72,0,0,0
2023,34,40,52,0
2023,43,7,46,0
2023,47,40,52,0
2023,26,20,52,0
2023,27,40,52,0
2023,26,40,38,0
2023,49,55,51,0
2023,44,70,47,0
2023,39,40,52,0
2023,40,40,52,0
2023,43,20,52,0
2023,41,40,52,0
2023,29,36,52,0
2023,69,0,0,0
2023,45,40,52,0
2023,35,40,52,0
2023,26,40,52,0
2023,26,40,52,0
2023,32,40,52,0
2023,37,40,52,0
2023,23,0,0,0
2023,37,60,50,0
2023,48,40,52,0
2023,46,10,40,0
2023,42,75,52,0
2023,45,50,52,0
2023,44,50,52,0
2023,30,45,52,0
2023,27,40,52,0
2023,24,40,52,0
2023,37,40,52,0
2023,29,0,0,0
2023,40,25,36,0
2023,40,40,52,0
2023,38,40,52,0
2023,40,40,52,0
2023,46,40,52,0
2023,51,47,52,0
2023,54,55,52,0
2023,49,33,52,0
2023,48,40,52,0
2023,48,60,52,0
2023,34,40,52,0
2023,35,45,52,0
2023,80,0,0,0
2023,73,0,0,0
2023,37,35,48,0
2023,49,45,52,0
2023,52,50,26,0
2023,31,40,50,0
2023,44,40,52,0
2023,47,40,52,0
2023,57,16,1,0
2023,80,0,0,0
2023,45,40,52,0
2023,44,40,52,0
2023,44,0,0,0
2023,80,0,0,0
2023,79,0,0,0
2023,51,0,0,0
2023,54,40,6,0
2023,32,45,52,0
2023,30,48,52,0
2023,41,0,0,0
2023,43,40,52,0
2023,71,0,0,0
2023,70,0,0,0
2023,49,40,52,0
2023,49,0,0,0
2023,22,40,24,0
2023,42,40,52,0
2023,41,40,52,0
2023,61,40,52,0
2023,54,20,40,0
2023,43,45,52,0
2023,44,40,52,0
2023,52,40,52,0
2023,53,52,52,0
2023,69,0,0,0
2023,45,40,52,0
2023,42,0,0,0
2023,42,40,52,0
2023,51,40,52,0
2023,51,40,52,0
2023,54,40,52,0
2023,54,40,52,0
2023,46,20,52,0
2023,45,40,52,0
2023,47,0,0,0
2023,40,40,52,0
2023,39,40,52,0
2023,43,40,52,0
2023,43,45,52,0
2023,66,5,2,0
2023,67,40,6,0
2023,59,40,52,0
2023,59,45,52,0
2023,20,0,0,0
2023,69,0,0,0
2023,68,24,52,0
2023,73,0,0,0
2023,34,40,52,0
2023,26,40,24,0
2023,22,30,52,0
2023,56,40,52,0
2023,42,40,52,0
2023,63,0,0,0
2023,45,40,44,0
2023,60,50,52,0
2023,23,35,52,0
2023,47,40,52,0
2023,51,40,46,0
2023,43,25,50,0
2023,46,42,52,0
2023,34,40,52,0
2023,34,40,30,0
2023,42,16,52,0
2023,42,55,52,0
2023,40,18,30,0
2023,32,32,52,0
2023,32,60,52,0
2023,47,0,0,0
2023,51,40,52,0
2023,52,40,52,0
2023,51,0,0,0
2023,21,40,10,0
2023,58,12,42,0
2023,57,50,52,0
2023,21,0,0,0
2023,48,40,52,0
2023,46,20,48,0
2023,29,40,52,0
2023,25,40,52,0
2023,49,40,52,0
2023,40,0,0,0
2023,41,60,52,0
2023,38,40,52,0
2023,32,40,52,0
2023,37,40,52,0
2023,58,20,45,0
2023,61,50,52,0
2023,29,50,52,0
2023,33,40,52,0
2023,38,40,48,0
2023,47,40,52,0
2023,46,20,40,0
2023,43,50,52,0
2023,37,40,52,0
2023,28,40,52,0
2023,46,40,52,432010
2023,52,35,52,432443
2023,21,0,0,717178
2023,43,37,52,511394
2023,42,37,52,478458
2023,55,37,52,463118
2023,64,0,0,310361
2023,70,28,52,328754
2023,80,0,0,288587
2023,68,0,0,349928
2023,80,0,0,314399
2023,78,0,0,328430
2023,39,0,0,444785
2023,30,12,40,507792
2023,72,37,9,331320
2023,80,0,0,401928
2023,54,0,0,471241
2023,34,35,48,488318
2023,35,40,48,441340
2023,48,40,52,494070
2023,35,40,52,376062
2023,38,30,52,382241
2023,75,0,0,328754
2023,28,40,52,510302
2023,30,40,52,534054
2023,85,0,0,302843
2023,69,0,0,349935
2023,27,50,52,612991
2023,28,40,52,0
2023,33,35,52,526144
2023,65,40,12,368149
2023,62,45,52,433715
2023,35,50,52,0
2023,38,0,0,603686
2023,71,0,0,346738
2023,69,0,0,378273
2023,50,40,52,363393
2023,25,40,52,428937
2023,52,0,0,363393
2023,57,30,50,358628
2023,33,40,52,409174
2023,30,40,52,0
2023,28,0,0,612991
2023,68,0,0,394591
2023,61,0,0,382355
2023,66,20,52,384210
2023,57,40,52,383004
2023,58,40,52,381565
2023,35,40,52,642420
2023,59,40,52,564950
2023,25,40,52,501404
2023,22,40,12,516093
2023,31,45,52,409174
2023,31,50,52,427622
2023,23,40,52,655696
2023,22,40,52,932535
2023,21,40,40,545819
2023,68,0,0,367093
2023,49,0,0,358810
2023,52,57,52,381525
2023,20,30,45,430183
2023,57,50,52,408634
2023,72,0,0,353893
2023,74,0,0,377785
2023,41,45,45,719609
2023,52,40,30,579401
2023,32,40,30,781322
2023,40,40,52,662422
2023,72,4,52,353280
2023,53,0,0,364200
2023,56,18,51,418732
2023,28,25,52,501404
2023,23,0,0,519754
2023,61,0,0,370057
2023,73,24,20,328754
2023,45,10,52,461584
2023,36,12,15,405857
2023,40,43,52,417300
2023,85,18,52,286352
2023,76,2,26,406677
2023,61,0,0,346822
2023,61,0,0,386397
2023,60,43,52,447523
2023,39,30,52,412276
2023,42,30,52,386030
2023,29,40,52,420893
2023,34,42,52,430960
2023,63,24,52,330651
2023,70,0,0,353280
2023,37,45,52,433214
2023,37,40,52,409025
2023,58,0,0,348837
2023,59,40,52,347525
2023,36,35,36,499497
2023,34,40,40,445412
2023,33,0,0,428277
2023,53,35,52,353292
2023,52,45,50,335186
2023,32,30,52,482948
2023,55,40,26,428414
2023,44,40,52,478458
2023,31,80,52,402490
2023,23,40,52,470053
2023,71,0,0,385199
2023,67,0,0,368149
2023,46,40,52,465187
2023,65,60,52,327076
2023,65,0,0,306186
2023,23,0,0,585353
2023,22,0,0,585353
2023,45,60,52,372701
2023,49,40,52,461584
2023,27,38,52,495582
2023,26,10,16,454582
2023,55,50,52,383004
2023,58,40,52,381565
2023,30,0,0,547645
2023,34,0,0,492130
2023,49,30,52,364200
2023,21,25,52,717178
2023,41,55,52,559572
2023,80,40,42,426294
2023,78,0,0,376597
2023,65,52,52,427791
2023,35,30,52,345565
2023,30,48,52,439952
2023,30,50,52,0
2023,29,40,52,385092
2023,38,40,52,626162
2023,34,20,40,522069
2023,35,40,52,778020
2023,40,40,36,388503
2023,42,35,52,376986
2023,30,0,0,509376
2023,72,40,50,384878
2023,66,50,52,333572
2023,26,40,52,0
2023,27,0,0,0
2023,30,40,52,0
2023,34,40,52,0
2023,20,40,52,0
2023,45,0,0,0
2023,45,40,52,0
2023,58,35,52,0
2023,28,0,0,0
2023,53,0,0,0
2023,36,70,52,0
2023,35,0,0,0
2023,34,40,52,0
2023,27,40,52,0
2023,85,0,0,0
2023,24,32,52,0
2023,66,40,52,0
2023,63,40,52,0
2023,37,40,52,0
2023,50,18,52,0
2023,61,0,0,0
2023,21,0,0,0
2023,65,0,0,0
2023,69,0,0,0
2023,31,25,22,0
2023,63,40,52,0
2023,31,40,52,0
2023,31,40,52,0
2023,73,40,52,0
2023,51,0,0,0
2023,26,0,0,0
2023,31,40,52,0
2023,30,40,52,0
2023,48,30,52,0
2023,49,40,52,0
2023,61,37,52,0
2023,61,40,52,0
2023,45,15,26,0
2023,35,40,52,0
2023,85,0,0,0
2023,54,40,50,0
2023,35,30,50,0
2023,32,40,52,0
2023,30,0,0,0
2023,26,40,40,0
2023,31,60,52,0
2023,41,54,52,0
2023,33,40,52,0
2023,34,45,52,0
2023,47,50,52,0
2023,58,0,0,381377
2023,54,0,0,331710
2023,21,0,0,473387
2023,60,0,0,429062
2023,52,40,52,331710
2023,41,40,52,518377
2023,39,40,40,544174
2023,76,0,0,321302
2023,72,0,0,358972
2023,85,0,0,328430
2023,43,40,52,515386
2023,48,40,52,414480
2023,25,40,40,603535
2023,24,40,52,660814
2023,61,40,52,433715
2023,65,40,52,394591
2023,48,40,52,426996
2023,21,20,45,586594
2023,24,20,16,722832
2023,21,40,51,722832
2023,69,0,0,331320
2023,29,40,52,599710
2023,73,0,0,353893
2023,36,40,52,623149
2023,38,0,0,409025
2023,39,40,52,433214
2023,70,0,0,418466
2023,47,40,52,380770
2023,80,0,0,447711
2023,42,15,40,378436
2023,43,40,52,386030
2023,53,40,52,489393
2023,55,40,52,320781
2023,52,40,52,414768
2023,45,95,52,447779
2023,20,32,52,534267
2023,85,0,0,325886
2023,85,0,0,325886
2023,85,0,0,311964
2023,37,44,52,547038
2023,37,40,52,583727
2023,52,55,52,442842
2023,70,0,0,358972
2023,21,40,28,468659
2023,67,20,20,381234
2023,40,40,45,376986
2023,41,40,52,388503
2023,48,40,52,375610
2023,47,40,52,465187
2023,56,42,52,502917
2023,62,0,0,382355
2023,24,40,52,656640
2023,23,40,52,550079
2023,22,40,52,550079
2023,65,40,40,482410
2023,59,40,30,484162
2023,49,33,4,461366
2023,47,40,52,389991
2023,47,0,0,367451
2023,32,0,0,485250
2023,64,40,52,390226
2023,62,0,0,367190
2023,61,0,0,455289
2023,50,45,52,367451
2023,51,55,52,384892
2023,76,0,0,325886
2023,80,0,0,311964
2023,69,40,52,378273
2023,42,40,52,478458
2023,42,40,52,511394
2023,38,50,52,429858
2023,36,32,52,495259
2023,69,0,0,367093
2023,23,40,45,845108
2023,34,25,52,441786
2023,40,0,0,542695
2023,39,0,0,375445
2023,56,40,52,393754
2023,54,40,52,398987
2023,38,40,52,433214
2023,37,12,52,409025
2023,29,40,52,425926
2023,29,40,52,420893
2023,66,0,0,439746
2023,29,30,52,497520
2023,35,40,52,405857
2023,27,40,52,437047
2023,27,30,52,467303
2023,43,50,52,385494
2023,38,40,52,409697
2023,60,20,52,320781
2023,51,40,52,395896
2023,58,40,52,393754
2023,39,50,52,484568
2023,34,30,52,761314
2023,32,10,28,412730
2023,33,60,52,432015
2023,32,40,52,466583
2023,32,40,52,485250
2023,69,0,0,400517
2023,66,0,0,336955
2023,61,45,52,370864
2023,61,0,0,383404
2023,39,40,52,409697
2023,35,40,52,416430
2023,23,40,28,467590
2023,79,0,0,410954
2023,43,45,52,515386
2023,40,40,52,888070
2023,55,0,0,386845
2023,54,6,52,431300
2023,79,0,0,314399
2023,76,0,0,328430
2023,77,0,0,341347
2023,80,16,12,341347
2023,55,42,52,393754
2023,52,40,52,493213
2023,68,0,0,362195
2023,73,40,52,333426
2023,64,8,1,370955
2023,31,0,0,409533
2023,29,0,0,467303
2023,51,0,0,384892
2023,50,0,0,365166
2023,53,52,52,427526
2023,51,0,0,340843
2023,24,60,52,538468
2023,23,45,52,538468
2023,70,0,0,358972
2023,59,0,0,383004
2023,50,40,52,404763
2023,53,55,52,398987
2023,73,0,0,351728
2023,50,40,52,414768
2023,52,40,52,401628
2023,48,19,12,372701
2023,53,40,52,466237
2023,59,40,52,450450
2023,39,0,0,595744
2023,41,40,52,409091
2023,35,0,0,542598
2023,39,40,52,585152
2023,33,40,52,411835
2023,46,40,52,375743
2023,64,35,32,454060
2023,48,50,52,414480
2023,50,40,52,602080
2023,26,40,52,656853
2023,73,0,0,468049
2023,53,40,52,334300
2023,59,40,52,384354
2023,24,40,52,473722
2023,20,0,0,477082
2023,57,65,52,502917
2023,55,20,26,466733
2023,28,40,52,599710
2023,55,40,52,383934
2023,58,30,52,471174
2023,52,0,0,384892
2023,60,40,52,423015
2023,52,30,44,406001
2023,85,52,52,428050
2023,30,60,52,476503
2023,25,40,52,549694
2023,73,60,52,304119
2023,21,40,51,845108
2023,26,40,52,646110
2023,70,0,0,349445
2023,71,0,0,351728
2023,30,0,0,0
2023,29,40,52,0
2023,39,32,52,0
2023,44,42,52,0
2023,28,45,52,0
2023,53,40,52,0
2023,54,46,52,0
2023,21,0,0,0
2023,30,40,44,0
2023,43,40,44,0
2023,51,30,52,0
2023,53,40,52,0
2023,39,40,52,0
2023,34,40,52,0
2023,41,40,52,0
2023,45,40,52,0
2023,25,40,52,0
2023,47,40,52,0
2023,36,40,52,0
2023,32,40,52,0
2023,35,40,52,0
2023,35,40,52,0
2023,61,0,0,0
2023,40,40,52,0
2023,32,40,52,0
2023,27,36,52,0
2023,32,40,52,0
2023,39,40,52,0
2023,38,40,52,0
2023,52,40,52,0
2023,42,0,0,0
2023,35,0,0,0
2023,37,40,52,0
2023,25,40,52,0
2023,55,30,4,0
2023,26,0,0,0
2023,38,40,52,0
2023,38,40,28,0
2023,27,40,35,0
2023,31,40,52,0
2023,31,30,46,0
2023,74,0,0,0
2023,78,0,0,0
2023,69,0,0,0
2023,50,40,52,0
2023,47,40,52,0
2023,26,40,16,0
2023,25,40,52,0
2023,33,40,52,0
2023,28,52,52,0
2023,48,40,52,0
2023,40,0,0,0
2023,71,0,0,0
2023,69,0,0,0
2023,25,0,0,0
2023,53,15,52,0
2023,33,60,52,0
2023,34,40,51,0
2023,43,72,52,0
2023,41,40,52,0
2023,60,42,52,0
2023,26,40,52,0
2023,21,40,52,0
2023,39,40,52,0
2023,39,40,52,0
2023,47,40,52,0
2023,45,50,52,0
2023,50,70,52,0
2023,53,60,52,0
2023,20,60,35,0
2023,42,40,32,0
2023,48,40,52,0
2023,37,45,52,0
2023,36,40,52,0
2023,74,0,0,0
2023,71,0,0,0
2023,50,40,52,0
2023,49,0,0,0
2023,61,20,52,0
2023,70,35,52,0
2023,34,0,0,0
2023,53,0,0,361090
2023,26,0,0,793477
2023,42,40,52,589050
2023,59,0,0,455149
2023,53,60,52,379107
2023,42,25,52,339782
2023,67,40,50,374639
2023,63,45,52,380699
2023,23,40,52,480970
2023,23,40,32,469160
2023,31,52,52,0
2023,27,0,0,0
2023,71,0,0,322852
2023,64,0,0,383170
2023,51,40,52,371533
2023,38,40,52,343428
2023,38,0,0,385225
2023,33,40,52,396546
2023,24,3,16,422895
2023,29,32,52,553985
2023,31,40,52,480223
2023,45,40,52,375046
2023,40,30,52,428370
2023,78,0,0,354592
2023,46,20,2,368215
2023,85,0,0,354592
2023,30,40,39,0
2023,29,40,52,0
2023,71,30,52,298521
2023,73,0,0,414479
2023,46,40,52,416252
2023,48,40,52,400903
2023,45,60,52,420763
2023,70,0,0,321393
2023,72,0,0,298521
2023,30,40,52,366661
2023,33,40,52,0
2023,49,60,52,371090
2023,57,45,52,450269
2023,80,0,0,359852
2023,53,20,6,421909
2023,51,55,44,380737
2023,39,72,12,462729
2023,33,0,0,520723
2023,22,40,52,654176
2023,24,40,52,530878
2023,24,40,14,598049
2023,24,0,0,594272
2023,60,40,50,334908
2023,66,0,0,394896
2023,65,0,0,338674
2023,66,40,52,343616
2023,53,50,52,359584
2023,61,40,52,407627
2023,50,40,52,371347
2023,41,40,52,366265
2023,40,0,0,373614
2023,53,0,0,363481
2023,71,12,52,297528
2023,52,40,52,423178
2023,61,0,0,343358
2023,79,0,0,360935
2023,80,0,0,358435
2023,80,0,0,294048
2023,80,0,0,281486
2023,61,52,50,436512
2023,62,40,52,436512
2023,64,40,52,381227
2023,80,0,0,395025
2023,63,40,52,334714
2023,36,40,52,375746
2023,43,0,0,347832
2023,63,0,0,304084
2023,61,40,52,345947
2023,60,16,52,334908
2023,57,0,0,370602
2023,60,0,0,343267
2023,62,40,52,332040
2023,61,40,52,332040
2023,73,0,0,298521
2023,47,40,47,346460
2023,32,40,52,472482
2023,33,40,52,469816
2023,59,50,52,347390
2023,39,40,30,370784
2023,52,0,0,375042
2023,48,40,46,421003
2023,44,40,52,373125
2023,62,0,0,408969
2023,80,0,0,300923
2023,77,0,0,293054
2023,54,0,0,381883
2023,54,40,52,423178
2023,50,50,52,413263
2023,45,30,52,333684
2023,41,50,52,743605
2023,46,60,52,436314
2023,50,40,52,367438
2023,41,40,52,338536
2023,38,30,52,376877
2023,46,40,52,379111
2023,42,40,52,433013
2023,44,40,52,370235
2023,42,35,28,492865
2023,41,40,52,467734
2023,39,3,38,491010
2023,42,40,12,380612
2023,37,40,52,343375
2023,21,0,0,422873
2023,55,20,52,346348
2023,54,40,52,375042
2023,66,0,0,434626
2023,76,0,0,405753
2023,43,0,0,416253
2023,33,0,0,373528
2023,33,40,52,0
2023,33,40,52,403432
2023,31,50,50,433778
2023,61,60,52,332040
2023,62,40,52,343267
2023,37,0,0,408746
2023,40,60,52,416253
2023,71,0,0,355054
2023,70,0,0,423593
2023,35,40,52,363370
2023,59,40,52,347390
2023,85,0,0,298593
2023,22,35,52,649109
2023,52,40,52,0
2023,41,45,52,0
2023,49,40,52,0
2023,21,15,46,0
2023,21,40,52,0
2023,21,40,52,0
2023,32,40,52,0
2023,30,40,52,0
2023,53,40,52,0
2023,40,40,52,0
2023,75,0,0,0
2023,39,40,52,0
2023,38,0,0,0
2023,48,40,52,0
2023,22,30,52,0
2023,73,0,0,0
2023,53,0,0,0
2023,31,40,52,0
2023,30,40,52,0
2023,28,40,52,0
2023,63,40,52,0
2023,29,40,52,0
2023,28,40,39,0
2023,48,0,0,0
2023,45,40,52,0
2023,61,49,12,0
2023,59,0,0,0
2023,55,40,52,0
2023,46,40,52,0
2023,68,0,0,0
2023,39,25,52,0
2023,34,40,52,0
2023,50,40,52,0
2023,45,60,52,0
2023,39,40,52,0
2023,63,0,0,0
2023,27,40,30,0
2023,26,40,52,0
2023,58,40,52,362350
2023,60,28,21,433130
2023,35,0,0,430480
2023,64,24,52,378274
2023,85,0,0,291771
2023,51,40,52,421909
2023,49,40,52,371090
2023,29,0,0,536929
2023,76,0,0,357360
2023,35,0,0,487207
2023,33,50,52,530032
2023,80,0,0,363178
2023,60,0,0,410809
2023,61,0,0,436512
2023,76,0,0,0
2023,33,40,52,227242
2023,63,0,0,226887
2023,46,0,0,248158
2023,33,8,21,371367
2023,35,0,0,377621
2023,70,40,36,223229
2023,70,0,0,223619
2023,22,30,36,244511
2023,23,0,0,326520
2023,26,48,52,238214
2023,25,40,52,238214
2023,20,40,52,404640
2023,85,0,0,205169
2023,85,0,0,215488
2023,68,0,0,208183
2023,49,40,52,227643
2023,20,32,52,364481
2023,53,40,52,282809
2023,49,40,52,284442
2023,54,45,30,208581
2023,52,25,20,217857
2023,61,0,0,246965
2023,61,0,0,265517
2023,41,36,52,262769
2023,31,30,52,257052
2023,36,40,52,228990
2023,66,0,0,246517
2023,60,40,52,415580
2023,41,40,52,256393
2023,44,40,52,196396
2023,66,72,52,260008
2023,66,72,52,217799
2023,29,40,51,346153
2023,46,40,52,273035
2023,52,40,52,551912
2023,40,45,48,341168
2023,57,40,52,312530
2023,25,25,52,352400
2023,85,0,0,174521
2023,78,40,52,217952
2023,72,40,52,203286
2023,66,15,52,212514
2023,56,30,47,208581
2023,56,40,52,205371
2023,26,25,52,251946
2023,78,18,52,166333
2023,51,85,52,217857
2023,78,0,0,167980
2023,72,0,0,190145
2023,40,40,52,225081
2023,39,40,52,228990
2023,69,0,0,212514
2023,33,40,52,371367
2023,33,40,52,390968
2023,76,0,0,251542
2023,67,21,21,235336
2023,75,20,24,267272
2023,74,0,0,221856
2023,33,40,52,305328
2023,35,0,0,327493
2023,45,35,52,247211
2023,44,0,0,281549
2023,75,0,0,241212
2023,70,0,0,227373
2023,64,40,52,182409
2023,79,25,52,269245
2023,60,0,0,255847
2023,58,0,0,296669
2023,72,0,0,204786
2023,62,0,0,228562
2023,71,0,0,208341
2023,48,40,52,0
2023,44,20,52,0
2023,21,25,52,0
2023,79,0,0,0
2023,79,0,0,0
2023,46,40,52,0
2023,42,40,52,0
2023,21,40,28,0
2023,26,0,0,0
2023,28,40,52,0
2023,48,40,52,0
2023,29,40,52,0
2023,21,0,0,0
2023,39,40,52,0
2023,46,25,52,0
2023,78,0,0,0
2023,39,0,0,0
2023,39,40,52,0
2023,33,40,52,0
2023,38,40,52,0
2023,33,40,52,0
2023,27,0,0,0
2023,51,50,52,0
2023,46,25,52,0
2023,42,20,52,0
2023,36,45,50,0
2023,32,40,52,0
2023,30,40,52,0
2023,54,40,52,0
2023,41,19,11,0
2023,36,60,52,0
2023,33,0,0,0
2023,29,0,0,0
2023,40,46,52,0
2023,38,40,52,0
2023,35,40,52,0
2023,29,40,52,391809
2023,56,40,52,247583
2023,38,0,0,260691
2023,32,45,52,393854
2023,30,30,45,374109
2023,49,40,52,215760
2023,69,0,0,231321
2023,67,0,0,238888
2023,65,0,0,217799
2023,65,40,50,260008
2023,54,0,0,240218
2023,55,40,52,255676
2023,68,40,52,205575
2023,71,0,0,191613
